id,growth,revenue,workers
25199,205.7174,10757221,16
21568,205.7143,3210000,21
24906,205.6738,2216795,8
25534,205.5254,2003400,14
22824,205.4396,3644869906,800
21579,205.411,13529956,48
25375,205.0611,2138960,25
22561,205.0228,5205424,48
22080,204.9715,21525447,102
22066,204.9707,4105946,45
20351,204.8254,27336036,45
26604,204.7923,5825493,40
19247,204.534,34945891,250
25284,204.5249,8647214,25
23660,204.5134,3325463,29
21540,204.4472,20682256,100
23184,204.4041,15819813,566
21582,204.0284,9239104,68
17674,203.6251,23485961,243
2381,203.4488,26243908,35
25758,203.4183,2113090,6
21506,203.3625,48778380,205
24921,203.3121,3057871,27
17687,203.1927,431325000,7125
26427,203.0234,6615000,40
23820,202.9755,94427890,1976
17676,202.7748,25277311,125
22350,202.6498,5156424,37
587,202.5307,34064412,138
21260,202.4585,4710249,16
543,202.148,7251621,45
25016,202.0996,2664745,10
23150,201.6536,7079777,26
19238,201.6326,19982097,104
25615,201.5658,32071383,124
19824,201.157,10100725,93
22247,201.1323,7348147,24
25315,200.8945,6416460,100
19429,200.7422,10578551,140
22951,200.6158,7423938,39
21415,200.5784,30098465,24
23471,200.4102,2856210,19
22017,200.2572,6163646,50
25735,200.1763,12943000,14
23268,200.1735,5983638,31
23959,199.8597,6941170,40
23205,199.8564,2929009,23
1273,199.7367,68115223,240
26601,199.5956,2229129,12
24015,199.4245,13653743,110
21478,199.4094,21291000,48
22096,199.2277,9917309,101
25790,199.1656,850694867,1172
25093,199.1228,3437950,7
25863,199.1043,4423493,22
25432,198.9862,7013936,37
4253,198.7743,36322659,707
25338,198.7396,3468949,45
26320,198.5071,3454939,30
21639,198.2887,21363468,810
19713,198.2543,44735640,65
24260,198.2289,19961000,81
2437,198.1208,78786048,704
23680,198.1038,2987000,20
26303,197.9647,2494668,15
22078,197.8161,16936309,26
21800,197.6378,4372052,30
17911,197.397,10397000,45
26354,197.2552,4760625,87
26218,197.2097,3116915,17
24057,197.165,16211128,179
26444,196.8699,8138321,9
23534,196.4164,3474000,27
23399,196.2027,6048296,8
10897,196.0796,5235102,14
21453,195.8624,10497023,22
21749,195.8264,134249000,290
25865,195.7476,3508270,25
23497,195.6911,3014420,46
21692,195.5,320100472,758
23090,195.1251,30040883,65
25270,194.967,4177523,9
25267,194.9492,3917235,35
25933,194.8626,28610790,30
18084,194.8231,16735070,8
21594,194.6355,54649000,158
21464,194.62,7584567,78
21425,194.4633,17309368,198
23230,194.4177,4007360,12
26304,194.4229,3801000,26
19670,194.4021,94020268,138
23747,194.3223,432780164,227
19769,194.155,16966044,131
23914,194.08,2246242,9
22023,193.8815,3986629,28
21690,193.6155,1211399000,625
10747,193.5746,28579927,23
21618,193.4329,6102890,26
26335,192.9931,4133937,33
17389,192.8165,6336596,11
22577,192.8154,4234456,17
21565,192.6421,17964000,79
17875,192.5934,41080110,250
25173,192.4735,5336108,39
11858,192.384,10142977,41
26355,192.137,2682399,9
24129,192.0689,4684017,30
20933,192.035,25744637,158
25421,192.0402,2129785,10
23318,191.8386,9154000,24
1304,191.677,36500381,300
25180,191.6254,2772891,75
26442,191.4334,3227861,20
25989,191.1631,3811660,305
21610,190.9974,3461044,27
18835,190.9434,15775095,175
23270,190.8567,2975857,35
1584,190.8177,931745000,5000
22201,190.8134,39954754,348
23787,190.7625,7090903,37
1206,190.7199,49703295,225
23771,190.6765,3414484,40
21371,190.3594,4023598,40
24863,190.3493,103813715,4500
23401,190.0588,8660309,75
21781,190.0419,3738455,20
23187,189.9428,10453981,4
23529,189.907,7305853,100
23057,189.8613,2800060,49
25753,189.5357,2641828,25
590,189.5108,113374244,1139
2218,189.4748,7287582,50
21761,189.4111,144949480,4056
1380,189.4051,17529007,35
25741,189.2611,10454606,70
25739,189.2554,2456640,26
23772,189.0338,3011732,32
23545,188.7664,3214103,5
26200,188.6813,21260614,118
25265,188.6661,10228000,68
23661,188.5273,6126794,55
26074,188.254,5791193,22
23904,188.2167,8429574,44
23181,188.1774,6939060,19
26361,188.0701,7040512,8
21195,188.0378,5767553,22
26602,187.8324,15626768,350
20195,187.6975,10107047,75
23569,187.6474,2863032,3
2630,187.6405,80780987,529
17505,187.5894,12768103,55
21998,187.439,11322489,129
25297,187.154,3754418,37
21149,186.8556,5744547,17
21794,186.8178,4112967,28
20498,186.5797,5712398,10
21352,186.5641,25376109,86
23472,186.4667,21379156,165
23460,186.4101,240336078,1250
1945,186.3896,10318317,85
23190,186.3941,3142204,19
19467,186.2351,7804200,25
21732,186.1378,71940370,296
1321,185.9562,41469953,59
23546,185.8065,10632000,11
26039,185.7292,104196729,104
25070,185.4662,25750048,87
25751,185.3992,12509613,21
7604,185.2552,48907000,105
23673,185.0513,62015028,317
2369,184.7853,12461189,30
26482,184.7818,6641681,85
26415,184.7599,9605944,60
23432,184.6957,16091000,100
22188,184.6234,32709345,113
1065,184.5484,68081225,350
23849,184.4951,25672012,37
24914,184.4515,3111501,22
26087,184.3944,18619625,108
17830,184.2481,57379972,278
21366,183.8006,3806089,29
26000,183.7348,21368000,97
4421,183.5612,18989239,37
21768,183.554,42190000,328
26617,183.5322,22998924,293
26455,183.4056,8425611,76
25289,183.3791,9336285,59
24373,183.2487,5580000,38
25770,183.0752,95822427,76
21721,183.0364,280772798,436
23877,183.0225,75212662,160
26196,182.9767,4479587,14
25969,182.9788,4049928,36
21719,182.809,4411428,19
20233,182.6688,16092173,175
45,182.6464,4890879,39
21384,182.6252,13421078,312
23157,182.44,200972391,175
22818,182.3781,12673024,2149
24159,182.3414,6055966,49
26603,182.2873,5481940,52
17510,182.2612,301794698,28
18561,182.0374,25007040,546
26311,181.9282,2101580,10
21162,181.9053,12247723,90
24945,181.7552,17680506,371
22175,181.7233,4889855,32
25962,181.5669,6158605,55
23672,181.4127,12712176,120
1325,181.3748,12878653,0
26477,181.3477,14390548,133
5659,180.8138,11401040,141
18259,180.677,85401605,375
21750,180.5198,46505244,305
23784,180.4377,3791307,17
21728,180.1984,4740901,48
24986,179.9993,53719306,345
23601,179.7142,3742109,25
24561,179.6138,37024790,367
3713,179.4927,18072000,62
24895,179.4847,16877379,3
19622,179.4362,47850346,290
23695,179.3471,4486016,48
26428,179.1596,32340225,250
25667,179.125,32091000,20
21619,179.0294,18628000,81
25248,178.941,16784463,89
23295,178.9356,6512801,101
2213,178.6205,69318000,449
21861,178.2832,7671268,64
24919,178.2303,9348957,649
23074,178.0752,6404935,40
25135,177.9961,11371322,249
25879,177.831,7698634,72
26586,177.7788,2083958,8
1229,177.7641,13379083,15
17995,177.7473,38109026,520
8158,177.6602,30376401,50
22331,177.6412,4667743,33
23656,177.0348,3252873,25
23438,176.8376,37770796,149
19278,176.8046,109066534,2522
25100,176.7481,2121559,9
19996,176.7106,105072228,266
26483,176.6751,349136423,127
25508,176.398,5732950,28
22469,176.2745,5460002,79
21273,176.2463,2796524,6
1197,176.0366,60235465,102
23918,175.8833,20223331,84
21167,175.8499,15906618,113
24854,175.8241,2965109,8
25559,175.4217,32881107,134
21738,175.2976,3677822,8
23520,174.7911,3301121,15
26610,174.7407,83228485,128
23135,174.6018,2113261,45
19784,174.5443,11301079,28
17677,174.5344,74924761,464
21993,174.4418,5777000,55
22470,174.4258,4522848,21
1667,174.3519,119734679,157
24948,174.2073,2454386,9
23568,174.1265,3382529,90
17938,174.1114,14945354,53
23362,174.1009,4623504,90
5797,174.0802,26310671,41
23879,173.9899,2770090,32
17563,173.9653,8488823,35
6441,173.8911,146019537,109
26520,173.8539,2671472,10
25627,173.6593,10298976,33
25138,173.5709,6191361,29
26280,173.5572,8310040,23
2513,173.5378,50366838,425
24031,173.4856,5474746,52
21486,173.413,167892000,469
65,173.2431,15814574,1200
22560,173.141,21294407,252
25150,173.1186,2566143,20
20136,173.1146,18440696,116
11743,173.0993,12788414,85
23841,173.09,135314002,125
24987,173.0621,2554881,14
23769,173.0125,54387412,322
26514,172.9324,10030000,72
24938,172.8555,6352350,8
23551,172.6157,3792706,34
24892,172.1708,6497829,50
23452,172.1214,2674352,47
2044,172.052,67645092,125
294,172.0486,8077306,46
25890,172.0416,37108612,19
23039,171.6975,7334769,17
20554,171.6374,18332017,200
20986,171.3531,104840948,151
25407,171.3321,11651000,12
21629,171.1882,5232107,34
26296,171.1397,6449942,48
21811,170.9567,32401000,165
23372,170.7633,82091605,16
26435,170.7504,11185299,50
17434,170.6761,9611507,118
26358,170.5858,9320200,35
21779,170.3647,50269520,210
25913,170.3569,15897791,12
21991,170.2611,4426198,40
25032,170.2104,4345246,26
23992,170.1963,9084000,49
21704,170.1884,3545009,34
23886,170.1825,35247965,268
19489,170.14,10976329,669
19722,170.1249,10827488,58
3465,170.0988,13769425,37
2173,170.0541,22960000,185
26384,169.9742,7774461,28
25388,169.7101,3592538,35
5512,169.6034,35620000,122
19544,169.455,8586471,39
25146,169.3486,216136570,75
21810,169.2354,4815423,10
18455,169.2133,5920000,21
25796,169.2007,2427633,17
18794,169.0655,4189600,26
24313,169.0385,3056643,20
22850,168.9908,8337588,57
18532,168.9645,802076555,34219
21468,168.8522,17823014,25
25874,168.8262,3163856,24
25041,168.7316,11044380,29
21805,168.693,41946676,120
25243,168.6295,5155000,12
19554,168.4419,16374118,190
25022,168.1432,4419000,29
19447,167.9188,8599801,220
4483,167.8006,65787100,96
24042,167.7104,2845031,25
25996,167.5724,13551181,131
21541,167.527,18944265,165
23801,167.4769,2377720,20
23884,167.4627,4040442,13
21120,167.2958,10404284,90
21752,167.2393,10546321,79
25050,167.0257,13005612,95
4790,167.021,114753503,172
25152,167.0103,2284391,32
21419,166.975,4706734,22
26388,166.7931,2326561,12
23387,166.7694,2619537,22
21759,166.7333,3546142,14
5048,166.6374,33068376,585
24053,166.6226,16914427,65
21650,166.5539,4477708,25
26008,166.5304,27143478,323
17841,166.5061,131778025,278
22437,166.4428,16994332,375
23665,166.419,2979140,40
19817,166.3165,16930538,209
23669,166.3,9811348,50
23327,166.2109,27223945,142
20164,166.1973,11339519,43
23413,166.0777,2237956,39
23866,166.0636,13293600,39
24941,166.0315,3803724,10
17281,165.9196,22425000,123
21836,165.8956,4483000,80
20342,165.7869,19145391,20
23490,165.7645,15074385,48
21924,165.7184,4226599,32
593,165.6675,41443797,352
21793,165.6237,5175754,30
26309,165.571,3681847,12
17514,165.4625,47324000,310
26436,165.2044,26381285,62
2234,165.1045,114164000,425
19714,164.9479,5087000,9
26339,164.764,7204043,38
21520,164.6682,4041917,15
23269,164.6625,8203437,87
26608,164.5856,57042000,216
25815,164.5294,12851525,2000
25941,164.3637,3179846,100
25673,164.2817,13584243,40
25136,164.2587,19001329,118
25394,164.241,7749939,98
25247,164.1734,8132537,23
24663,163.9234,37752662,214
1701,163.8819,109421833,142
21853,163.7885,40733810,400
26600,163.7202,99996900,3500
23192,163.3084,9570562,48
21281,163.1852,8114000,55
3232,163.1206,13951715,46
25690,163.0111,11848792,78
21664,162.9742,3675887,30
21584,162.5692,7640500,49
3724,162.4662,12605395,65
25304,162.4651,2711167,8
234,162.3408,1515139000,1006
21499,162.1452,50420165,162
26474,161.9588,30615918,53
25253,161.9483,78482744,268
25683,161.887,2646695,23
22761,161.7922,265117000,235
25946,161.7273,18938622,130
26413,161.6879,2240064,6
23559,161.6469,3334148,42
25347,161.6399,2660399,13
23474,161.4634,30516466,130
25035,161.4219,28345615,141
22165,161.3753,31054000,222
22396,161.2833,7426136,38
24964,161.0709,5104400,85
1773,160.9116,54558307,622
8141,160.8724,1052691617,199
3074,160.8717,35063620,300
24200,160.8019,6557854,30
25711,160.6651,2419233,25
21311,160.64,12012074,84
24109,160.6279,2668692,10
21665,160.6025,6460313,51
23850,160.5418,5631987,31
1904,160.5288,107601000,831
24179,160.4709,8787826,75
26025,160.3928,2247656,15
17725,160.0053,25240274,285
23916,159.9473,4809425,32
2185,159.8598,27790087,150
25132,159.7878,7321686,40
25302,159.6946,2865816,25
25013,159.6754,2879764,69
26010,159.525,42314097,42
24567,159.4854,49720000,150
23684,159.4716,3677528,34
19289,159.3237,9998951,95
23697,159.2764,8279423,61
19746,159.2304,26465561,110
25604,159.224,2577161,12
25992,159.0402,3547781,25
19559,158.932,18959000,15
26017,158.8991,2561131,15
26123,158.882,2084000,13
24012,158.7863,86691894,363
23623,158.74,52858000,112
17483,158.6973,135842670,140
21902,158.6982,4372000,20
17447,158.605,5172507,25
18398,158.5062,14813994,112
26572,158.4999,74616000,573
21411,158.4614,5153531,60
25772,158.2557,338253000,307
17855,157.8856,13807243,65
21834,157.8393,3304582,66
23702,157.8421,2877879,24
25551,157.8338,7080352,32
17833,157.6597,26423000,127
4894,157.5104,38351607,65
19880,157.2666,5708690,35
17279,157.1996,21139211,53
26353,157.1887,9203788,45
1146,157.1785,353754232,940
24908,157.1481,2895945,8
2121,157.1191,47855000,496
21615,156.9019,4542490,31
1121,156.7795,11967246,19
26168,156.7367,20034529,70
22291,156.7189,4064448,25
25210,156.7107,2622693,30
4046,156.6593,38115309,38
25419,156.5383,2408792,15
24686,156.3298,71111000,301
22645,156.2759,26205846,111
22340,156.0946,15350176,65
21708,156.0344,15625224,130
25695,156.0142,69919350,232
20334,155.9628,31803711,185
1411,155.9462,20339310,726
19617,155.6658,17164000,120
3415,155.6279,455079000,2690
3011,155.4528,96835753,1182
17806,155.4109,16599840,82
24993,155.3831,2290669,17
805,155.3376,108938726,847
26142,155.2562,7770000,12
17274,155.221,161863000,1117
1056,155.202,36670296,21
25424,155.0094,6367895,14
1459,154.9837,20270826,117
19322,154.8512,7495955,63
8587,154.6365,14416686,40
25822,154.6079,16081722,29
21949,154.5967,11176005,25
153,154.5143,71084762,25
1032,154.4856,14694000,135
19691,154.413,42744535,128
6655,154.4141,25360000,200
26488,154.386,4170361,14
17924,154.3658,15792128,48
23724,154.1244,4802887,3
25002,154.094,2807967,19
25074,153.9092,4786917,4
3794,153.8672,6795205,18
23371,153.8401,6173387,35
26471,153.7282,32689578,32
24262,153.4871,3977197,15
25502,153.051,3096158,19
23465,152.96,6128581,22
19999,152.9086,4675609,12
21444,152.7321,11205755,45
1937,152.6707,18354000,125
24998,152.6499,2100185,15
25337,152.6541,2019866,12
21656,152.5824,12490080,33
1987,152.4624,18482000,80
24208,152.4147,24894872,140
22662,152.4078,3881052,18
23248,152.39,5451336,56
21691,152.3459,7027511,14
23913,152.1954,7851777,127
4136,152.1948,123882403,100
24165,151.8467,2517135,17
26305,151.7349,3356867,22
25817,151.7107,34283000,1361
23436,151.6862,3823893,10
25327,151.568,26220323,188
23728,151.5069,2844955,6
23911,151.3183,3908000,15
216,151.2174,249062623,65
20944,150.9449,6736359,45
23264,150.9022,10407408,95
21969,150.6604,28465000,46
23944,150.6435,3311000,130
17693,150.5818,31292310,518
26394,150.5475,5073216,9
25268,150.5285,2788502,24
25587,150.3591,16755971,20
1040,150.0806,9628170,35
19702,150.0796,5314397,30
26553,149.9864,3297226,35
2588,149.9761,67856000,472
21742,149.9254,6447907,21
18952,149.889,42438933,110
25057,149.8923,11169583,48
25233,149.852,4833995,12
26346,149.7818,17369224,75
25053,149.7645,2006663,21
20681,149.744,246857000,985
19365,149.5896,23716000,15
26465,149.5773,6077366,12
25015,149.4245,2122296,6
21785,149.2993,202451000,150
22135,149.1339,7888914,31
20467,149.1017,5446836,35
25611,149.077,2605345,18
17425,148.9948,48424530,325
24601,148.9931,20606001,416
21791,148.8859,34402015,145
23869,148.8911,4871987,43
1429,148.6809,689065000,186
25666,148.4211,2969966,15
21989,148.2986,7796448,50
23500,148.2759,4479334,265
18124,148.2519,44787561,52
424,148.2478,44407502,111
3785,148.1659,37918253,49
1760,148.1456,60818000,445
21964,148.1481,2680000,18
26272,148.0742,2880588,22
24635,148.0427,15384246,67
22001,148.026,7979239,48
26493,147.8917,8821896,275
26386,147.8684,2545051,50
19555,147.779,8498625,60
26521,147.7193,27443912,105
19428,147.7159,5777277,43
22065,147.6732,6297867,24
25535,147.3356,49787168,270
4622,147.3328,26951731,147
17346,147.2823,69023998,381
26424,147.2608,10290890,39
21700,147.1371,6129000,47
25259,147.1193,2641046,25
23125,147.0706,12134447,27
25513,146.9208,109097000,700
2846,146.9244,39808971,20
25482,146.8153,4548293,22
25639,146.7688,21059534,51
23703,146.696,57208745,166
24930,146.6038,7842000,79
25538,146.5864,3294308,10
26375,146.5206,2682450,26
17898,146.5076,9753602,23
22278,146.504,8243932,58
23553,146.2996,4464395,18
26054,146.1515,6388330,6
19730,146.122,8710384,6
1094,146.0027,27382881,177
23845,145.9141,20722322,153
24792,145.6913,5479856,29
26097,145.669,2015100,17
21147,145.6616,6636404,15
25614,145.6372,13569000,111
24848,145.5973,15935232,110
25680,145.5367,3989858,24
25440,145.3501,13855183,45
20039,145.3287,29697952,53
891,145.2915,104347000,263
26458,145.2668,10696589,50
22309,145.2085,343314075,2700
1301,145.1833,61462200,174
23563,145.115,3807918,11
25386,145.0218,1995009,16
26009,144.6985,17660006,15
19497,144.7025,5058000,62
24173,144.6919,11080937,64
13145,144.6216,15018583,45
19612,144.5839,45044258,97
26274,144.5742,35610000,500
26591,144.4804,160384000,838
2193,144.4738,18702870,31
2751,144.4568,18726876,63
26308,144.4438,22589315,137
4659,144.3539,14119475,61
6366,144.3036,47591765,75
25365,144.2461,25515308,88
24929,144.1285,2329608,6
26013,144.0984,3595171,18
21528,144.0486,7309902,49
23333,144.0068,2321859,4
24765,144.003,18349000,137
25348,143.9731,12804921,59
26284,143.9592,27625442,153
22301,143.9516,10046099,47
23167,143.8698,3132861,28
19590,143.7969,8510802,50
18562,143.7825,8777379,63
1006,143.7394,6473644,145
20472,143.7269,18292692,161
25816,143.7144,4438064,9
19355,143.6784,33282521,173
25778,143.448,41410084,180
23932,143.3738,2793887,26
21463,143.3649,21361262,35
25471,143.341,8175806,44
26619,143.2896,4149255,26
3527,143.2095,467653000,90
21375,143.1379,4080303,45
3311,143.0353,21698364,100
25507,142.9768,26236737,54
21884,142.8405,2615438,20
25595,142.8328,47571199,56
17430,142.8223,16501411,109
24021,142.7818,4770324,24
26236,142.7618,4729903,10
22407,142.7191,5634114,35
2493,142.6868,17762616,95
17226,142.6129,14230513,59
981,142.5801,84125005,600
6586,142.565,5770915,30
25423,142.566,3659181,43
25393,142.5506,3537954,11
24905,142.1698,47412000,212
21450,142.1284,3109403,21
26121,141.9684,40370000,175
21206,141.7351,5194553,10
21406,141.7286,19903187,150
21122,141.7344,2843038,16
25036,141.7021,13765247,75
26398,141.6968,2085060,15
1779,141.6187,51798499,1125
22481,141.6034,13361886,59
193,141.5873,17807664,355
364,141.5697,8857219,46
24796,141.3587,2361659,27
24002,141.3519,2428000,11
24286,141.3117,36963967,29
19359,141.2889,61121692,359
24405,141.2837,14892510,22
932,141.2521,21279452,105
20234,141.2213,12114658,347
19755,141.1919,5334012,17
392,141.1525,13275581,70
21495,141.1528,3760957,13
3708,141.0435,184320227,43
24219,140.9702,5528202691,646
25103,140.9734,2085237,7
17539,140.8845,44813014,156
24027,140.7482,3565000,19
919,140.699,111442127,73
5545,140.6926,27594342,70
17715,140.6636,27911049,275
1170,140.621,7573792,57
24218,140.584,6327207,35
4316,140.5585,374315357,325
24000,140.5517,3620548,92
25342,140.511,3086663,28
26052,140.4699,6075066,90
25973,140.4535,2015000,23
19449,140.4172,9797000,100
19524,140.331,11013433,69
17494,140.3257,4631662,26
23965,140.306,14500768,400
19528,140.2214,4829580,7
23983,140.1361,915843000,1400
4214,139.9365,39508707,180
23426,139.937,2927001,18
25119,139.8741,61088847,160
20084,139.8733,54440982,1425
25834,139.8744,19485000,115
21531,139.8458,17035582,115
21471,139.8428,61347000,371
25608,139.7475,39174349,31
18263,139.7222,47516307,276
24295,139.6464,4330921,32
25609,139.4914,10261129,19
23338,139.3495,9976434,65
581,139.2676,17037730,112
18577,139.2541,19564619,923
2482,139.0839,119262999,481
25489,139.041,5115000,276
23966,139.0221,7675000,8
20115,138.9509,17993000,18
21490,138.9529,7091865,28
1954,138.6337,96544023,200
19258,138.4022,12796191,24
23893,138.3206,2987282,21
21434,138.2764,5027087,47
21479,138.2067,10387673,35
22030,138.1823,5740904,93
22683,138.1613,3552505,14
26029,138.1162,7257146,140
116,138.0882,174165046,900
24187,138.0577,6108125,25
23863,138.0344,4287000,32
24013,138.028,2655009,49
25893,138.0031,32109000,353
24267,137.9563,5137000,23
24183,137.9304,7579639,6
17466,137.8704,52402848,46
1696,137.78,9065592,51
10206,137.7555,25697073,15
24024,137.7166,3408264,14
20109,137.6893,20244000,350
13459,137.5623,33510215,77
25895,137.5288,35733887,190
21129,137.426,68880810,20
24445,137.4238,7511542,187
12067,137.3891,11628973,15
23721,137.233,3404294,12
25451,137.0958,10508058,46
20287,137.0494,5326500,25
26247,137.0437,21334019,190
24284,137.0409,13601679,500
26577,136.9671,3796884,37
12955,136.7299,7992000,16
24882,136.6954,2276300,16
787,136.5545,918390882,11561
25701,136.4683,3107877,14
23630,136.4618,2622248,25
21070,136.4096,258008000,181
1215,136.3278,159981711,643
23664,136.3171,6036028,58
21863,136.3043,5304863,42
23730,136.2956,2537742,18
24162,136.2915,5000492,29
23789,136.2787,40881699,537
20381,136.2418,28023000,102
26112,135.846,4394207,75
24933,135.8196,3161817,13
17831,135.8119,19104601,23
23360,135.6673,5201809,55
26163,135.5909,5400854,49
20672,135.3314,45776073,96
24233,135.0273,4303751,90
24017,135.0103,35464809,90
25746,135.0058,2033305,10
25577,134.9657,36946465,98
24376,134.9509,4309000,13
24005,134.8719,3276860,20
486,134.7917,35358440,689
23910,134.7217,3231961,8
26348,134.6377,27306679,2157
20937,134.5876,14167161,150
22736,134.5826,13408184,100
25763,134.5765,3008359,14
26537,134.5678,3777300,34
22248,134.4973,5594414,55
18365,134.4718,23890009,51
25369,134.4147,5562108,50
21512,134.2386,16557604,118
18418,134.1272,192586000,319
22330,133.9555,3478568,12
25775,133.8215,34572360,239
25355,133.7586,159132882,105
23940,133.6983,8980334,16
17291,133.6587,29249000,100
2411,133.6353,4566694,3
784,133.6006,32609027,133
25197,133.5984,8692653,79
21933,133.4928,4880000,47
24822,133.4185,2212502,17
24306,133.3884,2824000,20
22493,133.3278,7245632,200
8488,133.2343,118291203,3565
25547,133.1628,5351051,27
24102,133.1215,2725932,13
3090,133.0609,77294000,838
18098,132.8827,6118112,40
25481,132.8132,4842714,34
22035,132.8045,18336505,18
19321,132.7372,8088027,42
1883,132.6103,14672945,43
24868,132.5306,5459136,22
25942,132.5162,11285762,41
795,132.4395,8247966,24
20200,132.3803,13980000,61
11471,132.2743,16445046,41
25686,132.2112,3035000,27
21974,132.1348,33069338,38
22878,132.1297,12263275,134
78,132.0485,34675000,94
17745,131.8753,13204652,60
19927,131.8477,6739317,59
26560,131.7843,13254901,125
24804,131.7481,2224249,12
25452,131.7132,40873653,366
305,131.6481,24463339,57
25682,131.6203,9518479,10
25111,131.5586,4519854,25
26031,131.4866,29158172,104
25005,131.4467,2061466,12
874,131.4402,33089000,99
24984,131.4431,5697439,16
26594,131.4315,22472000,171
24788,131.2859,173496000,721
19887,131.2323,8875450,41
26053,131.1731,3113010,10
25296,131.1413,6291850,42
20711,131.1261,18756551,107
20526,130.8827,82287348,134
21769,130.7865,2785124,6
86,130.7721,22727664,61
19533,130.6922,5252587,90
18012,130.67,7137342,15
25367,130.6116,4672244,30
11225,130.5544,28152896,140
25827,130.4701,6210572,15
19676,130.3576,43871147,40
24138,130.3139,2568000,17
1350,130.2823,78682718,125
21125,130.2704,17755095,64
18004,130.2474,409472296,800
6280,130.2251,15198217,49
2145,130.2119,46087769,200
23888,130.1361,3664140,27
22581,130.1022,16891210,56
2010,130.0636,24601559,447
19430,130.0625,16271084,120
16,130.0501,66634000,421
2766,129.9376,18734472,45
25598,129.9213,2044000,3
20378,129.8776,12346820,47
21825,129.8603,5417513,80
26526,129.7992,4217825,23
21660,129.6904,8993135,23
2770,129.6383,471034904,626
9378,129.5109,73813000,527
20558,129.2882,11412344,45
24881,129.2829,2057424,13
25548,129.2618,2006009,19
17498,129.2259,14510000,94
23968,129.1787,2760847,37
21963,129.1618,14347263,99
20076,129.0833,19107027,66
25567,129.0626,3797400,10
20991,129.0323,7058136,33
2449,128.9503,13035606,120
26325,128.859,3278927,19
20731,128.8113,7610535,45
25165,128.7121,2137948,10
17945,128.6619,21668000,142
19952,128.5328,7143496,40
24055,128.5178,40210000,211
19736,128.5242,4848216,31
21870,128.5032,211009000,700
431,128.4448,13062032,107
22602,128.4206,31468183,125
22322,128.2374,9929555,63
25540,128.1804,4112064,14
4007,128.1663,7166609,230
18284,128.1251,671930112,1476
24435,127.9517,10590720,48
1050,127.9228,30942763,284
21971,127.8794,4761566,27
4685,127.8388,16079374,68
19919,127.8191,28339898,288
25906,127.6338,6965448,38
12714,127.6001,10995000,49
25655,127.4751,10410000,47
23963,127.3488,16488400,20
23875,127.2943,6036230,58
11421,127.245,43727031,250
22427,127.2198,15280185,46
2525,127.2235,7793851,29
24049,127.21,2943906,9
23791,127.1601,7846618,80
21322,126.8905,4213441,15
4847,126.7238,8579062,44
5896,126.5365,68669912,164
25516,126.4793,10717000,13
19967,126.2544,11439691,122
426,126.2204,17036656,135
22046,126.1606,27748578,140
2139,126.1056,26290580,330
24595,125.9794,54435073,275
26198,125.973,7594330,62
21847,125.9378,13824843,57
19840,125.935,10036465,13
19865,125.8985,8730319,61
20010,125.7311,165605937,1250
26240,125.668,45324628,365
662,125.6106,88053519,165
17660,125.5994,10746689,1500
22125,125.5934,12740230,79
24236,125.5846,69792000,20
19266,125.5437,7608368,20
25459,125.5381,5093219,19
25835,125.5119,22576000,944
22228,125.3283,27055609,65
21278,125.1285,98084000,61
25368,124.9989,67751506,460
25234,124.9716,4659965,40
17956,124.9255,7413352,400
22215,124.837,4246947,33
24301,124.7984,3402447,13
3631,124.7812,5284607,24
25069,124.6377,6067202,20
273,124.5919,112397000,242
25042,124.588,19081000,55
1500,124.5576,10406000,70
26174,124.474,1138554666,718
22817,124.4481,166322933,2091
18526,124.336,100562981,138
25257,124.2251,11951231,65
4034,124.2271,2919195,0
25473,124.0731,8582000,13
22274,123.9448,10330030,65
24657,123.9099,48013000,425
19639,123.7722,20011950,120
23924,123.652,2445026,30
21842,123.5984,4178513,24
21925,123.5088,14052000,109
423,123.4745,57982514,7982
186,123.3786,20736922,72
25952,123.2357,4147087,41
20169,123.1645,22047663,115
19681,123.1589,14030000,94
24466,123.1367,3861767,34
22377,123.0297,57066771,563
1242,122.9269,350152337,568
24079,122.9307,60030547,140
21510,122.889,148322903,908
21253,122.8881,19340000,65
25582,122.8259,2025574,6
23781,122.8102,6356842,41
25802,122.7844,9928748,25
3042,122.599,40306000,213
1841,122.535,61332289,177
18645,122.5186,104511308,65
21626,122.4592,3818677,26
22161,122.3599,4756934,20
23980,122.2844,3041920,12
25953,122.2821,2035342,12
25110,122.1611,41463607,652
24316,122.1251,12230626,38
2573,122.0805,38739454,333
26222,122.0637,2023000,9
25350,122.0517,28083983,272
20480,122.0481,5519983,35
25884,122.0262,36461739,70
23763,121.9903,33514612,300
101,121.9602,14845030,347
25202,121.9109,2251759,26
19229,121.8638,17283580,87
20317,121.6792,18080241,33
25195,121.6625,115625529,50
17611,121.6206,21384610,65
20853,121.6114,12649916,102
25859,121.5313,15671743,180
24901,121.4068,2684197,7
18179,121.3943,33132213,230
1848,121.1886,113034000,225
22207,121.1518,4540605,210
25198,121.1308,4572100,36
26101,120.9719,3456000,20
21533,120.7547,4276894,98
25903,120.6747,21521964,24
3043,120.6576,7733037,25
25159,120.6283,22576867,60
26018,120.6331,20594691,34
24067,120.6198,3514112,65
23961,120.5819,7311661,52
20274,120.5647,5311521,37
20580,120.518,23397205,205
4525,120.3113,54975244,85
23522,120.1512,2417089,13
